,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.2 Total Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.3 Total Costs,A.3_Expected Number of Deaths,A.3_Expected Annual Damage,A.4 Total Costs,A.4_Expected Number of Deaths,A.4_Expected Annual Damage,A.5 Total Costs,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,RfR Total Costs,Expected Evacuation Costs
466,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,3,5,9,2,10,5,3,0,1,7,0,2,1,6,3,5,214466797.00854892,0.0,0.0,261855698.06993467,0.0,0.0,61648838.94689184,0.0015718268222009318,5958609.535273324,19961872.55013109,0.00046548914476355057,5869637.245215595,127031768.3983773,0.0,0.0,448400000.0,800.5098532032093
467,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,3,0,0,1,7,6,5,1,6,1,0,3,2,5,89068254.21950817,0.0,0.0,129777542.24342722,0.00276772531516187,15711718.353239276,96005792.06789789,0.0,0.0,20319063.206658736,0.0,0.0,138986810.07315937,0.005819322492812852,34746051.00822045,371400000.0,2989.063135188455
468,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,8,3,7,2,7,7,2,1,7,3,3,7,1,1,131633016.52358353,0.0,0.0,226690981.82178843,0.0,0.0,89734451.95909594,0.0,0.0,36785763.35688788,0.0,0.0,110413453.63885172,0.0003065276125267309,1785287.2888778616,540600000.0,108.34202223326733
469,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,6,0,0,6,6,9,3,1,2,7,3,3,1,5,102192937.55533153,0.0,0.0,159487024.0741238,0.014728036185158938,12645077.545182865,103731505.54675925,0.0,0.0,34023376.16916589,0.0,0.0,110325918.61915553,0.011636898325856904,10329221.022846406,461900000.0,0.0
470,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,9,2,0,2,0,6,0,5,5,2,1,0,7,3,3,135674464.19102705,0.0,0.0,118693440.32333596,0.0009438063585414898,5239168.429138682,77896301.65860783,0.004989605672654433,15031226.234226698,14092235.304915495,0.0,0.0,125065178.98441488,0.0,0.0,629400000.0,926.0821038653553
471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,1,4,4,3,1,7,0,0,0,1,1,203895381.32244533,0.0,0.0,118739547.04106072,0.02958161366084463,25312543.373374723,79764188.2348486,0.0,0.0,14261651.781499248,0.0,0.0,349762512.3965779,0.32584027361569595,298832541.19603497,217800000.0,0.0
472,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3,4,5,4,3,5,6,4,0,2,7,2,5,0,0,2,174327584.92188603,0.0,0.0,199966545.06619623,0.0,0.0,51760044.33566119,0.0,0.0,38515100.49678508,0.0,0.0,371704893.23161596,0.04514871494941532,344126663.2639607,589200000.0,27134.199532589213
473,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,1,7,7,4,1,6,0,3,3,2,5,37255203.23710208,0.0,0.0,139378367.26356268,0.004437242049126694,25312543.373374723,97002336.79609565,0.0,0.0,22928006.72310114,0.0,0.0,104240759.06493892,0.0,0.0,681400000.0,1347.959722906219
474,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6,5,4,0,1,1,1,4,5,1,5,8,0,2,10,195988468.25188863,0.0,0.0,96121839.18198179,0.021582551653271092,18324726.737261366,81671571.53417823,0.0,0.0,37474782.69377388,0.0,0.0,282147156.0333206,0.20998274089599986,192348478.20418084,712100000.0,0.0
475,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3,2,6,3,4,3,1,0,7,2,3,4,1,5,1,155322556.95399606,0.0,0.0,167997139.0910373,0.0002667052064307902,608145.8667518605,85972278.82771616,0.024263558675308654,30282049.41609764,27841880.40487992,0.0,0.0,138586275.6150795,0.017662683447514427,44989621.951876014,641400000.0,2521.108529493488
476,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,5,5,2,0,2,0,6,3,6,0,1,7,7,0,1,169951219.49086463,0.0,0.0,50472199.60535984,0.008765672531009275,7653783.933862039,103487455.29398324,0.0,0.0,28190701.881804906,0.0046707380226339084,7120916.946409306,75869639.77914998,0.0,0.0,309900000.0,0.0
477,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,7,0,0,0,4,1,0,0,5,6,5,2,4,0,103162272.08375776,0.0,0.0,78517482.28446296,0.029157254705202525,25158908.68425207,28880234.134065766,0.019088983372439826,8580946.506745078,41975988.987621784,0.0,0.0,63275368.490582086,0.0,0.0,714000000.0,0.0
478,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,4,5,2,3,4,0,2,0,4,2,0,1,6,2,154456759.19007495,0.0,0.0,159719449.18533313,0.00313104955219196,2613008.384022089,39364701.59608051,0.03793566664784938,17196883.39727676,18081997.288140487,0.0,0.0,213045452.01209912,0.12183317808843525,111467457.29811057,673800000.0,0.0
479,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,3,3,4,1,1,2,5,7,1,5,5,2,4,0,1,6,136578326.41305238,0.0,0.0,150784795.2721041,0.00035775997472743085,2547250.0785495825,97583078.29857512,0.0,0.0,32008148.391127184,0.0,0.0,325592930.09518623,0.033933061609845175,258905857.78012487,1086200000.0,20595.26688137944
480,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,2,1,7,0,0,1,1,2,5,7,1,6,0,3,7,147588218.69105962,0.0,0.0,56381885.17263035,0.021154602265861522,18136763.220866293,75077222.04581898,0.0,0.0,38726525.75614601,0.0,0.0,107491032.47027351,0.030334618129063275,28259031.748060714,1134000000.0,0.0
481,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7,7,7,7,7,0,4,3,1,6,0,6,1,1,1,263411491.52410418,0.0,0.0,166071355.5283289,0.0,0.0,79764188.2348486,0.0,0.0,27984209.217288204,0.0,0.0,289164274.82828957,0.2338925095011059,211456768.84787068,371400000.0,0.0
482,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,3,5,0,6,6,2,1,7,0,1,3,0,0,3,4,101988088.03595176,0.0,0.0,210924252.16788617,0.0,0.0,56802888.626871265,0.002454092411225166,1112659.215252751,17351794.422993667,0.00153951685541173,2288726.242642707,250448365.81903872,0.20083251672624808,183179899.48646244,970900000.0,0.0
483,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,3,7,0,1,1,3,0,5,5,2,4,4,3,7,4,117657018.40774402,0.0,0.0,136042542.53165466,0.008383797230628275,7077215.160756221,77681413.31286828,0.032412008887913846,14816337.888487149,29561882.696503144,0.0,0.0,129946515.71790351,0.004473939525857703,4008613.2615417857,756700000.0,0.0
484,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,1,2,0,1,1,7,4,0,6,0,2,5,4,114498063.14503726,0.0,0.0,88947948.28995371,0.002254355677578211,5226016.768044178,95160485.10973911,0.003943767740935454,4924247.211743671,17416818.009746805,0.0011265272935772023,4830360.010968699,159810821.66996038,0.020156266093774897,50779091.5925237,333100000.0,2403.4892125337574
485,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,3,3,2,1,3,5,1,0,6,5,1,0,0,2,2,5,122173820.17753592,0.0,0.0,163593231.7606583,0.0,0.0,71473638.34491374,0.001276443357420185,4844074.786279587,6320800.309666242,0.0,0.0,113501761.37523913,0.0019113664483095573,14475730.86330206,1646200000.0,1390.280953842744
486,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,6,1,5,0,3,3,1,0,2,2,72222705.9376919,0.0,0.0,122258761.44056556,0.018451502101079133,15711718.353239276,50081750.628976494,0.0,0.0,25535950.208077375,0.0,0.0,269546992.20806617,0.23279840298147236,212473587.19479296,1232300000.0,0.0
487,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,4,3,5,6,6,3,7,7,1,0,2,1,1,180016033.32081586,0.0,0.0,200577695.1948061,0.0007476878039916748,611150.1286098596,107306943.94900325,0.0,0.0,22258486.725668453,0.0,0.0,198503841.05527967,0.13047963641113008,116455530.25248322,302400000.0,0.0
488,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,7,7,2,0,3,1,6,0,5,1,42291505.65437629,0.0,0.0,136789509.04285032,0.0011070901260647479,7855859.176619638,62267437.976033404,0.0,0.0,29841586.423833434,0.0,0.0,223883015.71311677,0.02064278539782522,157588902.70166028,115300000.0,12967.74073155383
489,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,2,4,1,3,5,1,0,4,6,1,1,3,0,2,4,128426618.71875435,0.0,0.0,164204381.88926816,0.00011215317059875124,611150.1286098596,80743458.83474505,0.006149410127516382,18424556.098970443,22706104.29816836,8.531777651414878e-05,807517.8798474229,265487699.45303342,0.03320840339869866,202212330.96245134,643100000.0,13681.051981365657
490,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,3,3,1,4,0,1,1,1,2,1,3,0,4,1,2,5,133184765.95309454,0.0,0.0,88728192.05056696,0.00153184690685681,10931079.605846537,65676736.01177071,0.0,0.0,19176830.963968083,0.0,0.0,241996703.98878288,0.019502448626244014,147872452.53876278,573600000.0,12298.628317293138
491,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,2,9,1,4,6,2,5,7,1,2,3,0,1,1,2,175760845.46940726,0.0,0.0,188821762.91688135,0.0,0.0,99660374.75735056,0.0,0.0,17180596.743439443,0.00020476266363395705,807517.8798474229,272606634.79230654,0.07647214791609305,192181488.54614565,868400000.0,7284.838427845534
492,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,4,4,6,5,1,2,5,0,5,7,0,0,3,0,2,5,192825296.71907866,0.0,0.0,150804522.76374584,0.0003631497661881123,2566977.5701913354,74081425.63465549,0.001255991395851452,4801090.250240454,15292675.81252793,0.0005229932062778231,6839268.115919882,171485932.6938526,0.013616139973261497,104681654.67055239,654200000.0,10881.729355731692
493,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,3,5,5,5,2,6,0,4,7,0,1,3,0,1,5,172605360.86567047,0.0,0.0,193619314.78877616,0.0,0.0,80387245.01118104,0.011701417346469196,14839522.89435072,17877659.726969063,0.0006493970904291895,2814591.5466181044,186891988.54412633,0.048435198722502036,123924825.22212176,1012800000.0,5274.499825382762
494,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,4,8,2,6,3,4,7,5,1,2,3,3,0,1,2,190879047.88631895,0.0,0.0,196773491.64330485,0.0,0.0,101036232.36482415,0.0,0.0,27180442.192489084,0.0005687851767609917,807517.8798474229,350586479.0403055,0.32562742927473254,297028663.271413,566000000.0,0.0
495,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,2,1,5,0,2,6,0,6,3,5,1,1,6,0,0,4,88511693.9986257,0.0,0.0,114047396.45165914,0.00010599716308321934,593124.5574618633,99968847.12278569,0.0,0.0,27022369.51644931,6.844520854718378e-05,703447.1201549949,202506012.3616153,0.02755703012530155,169128895.8044182,1081800000.0,10900.326795859635
496,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,2,6,5,0,0,7,1,1,5,4,7,4,7,2,3,172810210.38505024,0.0,0.0,82063892.52906205,0.010095742405472572,8748442.258113405,72092374.52729654,0.0,0.0,40038846.194705315,0.0,0.0,120153157.44399336,0.0,0.0,1285900000.0,0.0
497,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,6,2,2,4,2,0,1,7,0,5,1,5,4,4,150937400.934666,0.0,0.0,154881193.51421863,0.00046965743282879413,2613008.384022089,75580153.27990931,0.006593856773842045,19889923.868290797,23250392.801807582,0.0004489836371209128,4704515.020654907,121322344.13782497,0.0,0.0,417700000.0,1317.0332741716315
498,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,3,2,10,1,0,1,7,4,0,1,0,1,2,5,152745139.9242727,0.0,0.0,153043288.8271728,0.0,0.0,95170627.78937739,0.010995125957611181,4934389.891381945,15983964.172143737,0.006484270032481209,9663163.862477494,238534607.70197064,0.15836165598670746,144410356.25195053,333100000.0,0.0
499,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,2,5,2,6,7,2,2,7,5,6,0,6,6,106351803.45458499,0.0,0.0,193619314.78877616,0.0,0.0,92262765.08401714,0.0,0.0,47102409.48652041,0.0,0.0,107267156.1716486,0.01911592729384627,17724341.66068243,1759800000.0,0.0
500,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,3,0,1,0,8,1,6,1,1,6,0,1,1,148992572.8637129,0.0,0.0,61812699.481622964,0.0276772531516187,23567577.529858913,106330279.86759496,0.0,0.0,26318922.396294314,0.0,0.0,354745906.7028343,0.3318159189844351,303815935.5022914,371400000.0,0.0
501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,4,3,5,2,6,7,9,5,3,7,2,0,6,161250294.9980649,0.0,0.0,170188049.37393495,8.972253647900096e-05,611150.1286098596,136116555.4378444,0.0,0.0,39728468.71543965,0.0,0.0,185333655.3692277,0.015329361089534803,114682355.87967071,84600000.0,8888.570884598194
502,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,2,3,7,0,0,1,1,1,5,5,6,5,3,3,0,163090485.53593034,0.0,0.0,71280097.33691153,0.03842901360769513,33034975.385147467,72092374.52729654,0.0,0.0,41975988.987621784,0.0,0.0,63921995.57957761,0.0,0.0,931800000.0,0.0
503,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,3,3,2,2,4,4,5,1,7,6,0,0,0,2,2,5,127568368.5380355,0.0,0.0,192124581.04450518,0.0,0.0,101673758.28600734,0.0013037890212794674,4901548.03498109,280477.1659419115,1.971102812760791e-05,280477.1659419115,99903762.43859936,0.00011444764969947416,877731.9266622846,1821300000.0,357.01647520932715
504,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,6,3,7,10,6,4,1,0,1,3,3,3,1,6,112454988.58836943,0.0,0.0,316156785.38936865,0.0,0.0,49622725.1402255,0.0,0.0,25490161.630054258,6.178771962002437e-05,757660.7882597678,130540850.6197263,0.003554145609706097,26429727.56229896,679700000.0,2089.2731080907324
505,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,7,1,3,5,1,7,2,7,1,1,5,0,0,7,183508018.5258278,0.0,0.0,163593231.7606583,0.0,0.0,108572713.90717748,0.0,0.0,27961210.063468643,0.00082483387667021,3265467.3819248667,328702288.39123946,0.11143111253715617,284508774.8460998,284500000.0,11056.292251765997
506,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,3,3,1,0,0,0,0,5,3,0,4,1,6,1,5,1,78453877.84187987,0.0,0.0,23567577.529858913,0.0033212703781942436,23567577.529858913,57423135.62296812,0.0,0.0,31814226.4571058,0.0,0.0,203379730.1839227,0.01437719586585367,109783076.52071923,673800000.0,10209.623039884198
507,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,2,1,2,1,1,0,4,7,0,0,3,1,2,4,130459909.52246656,0.0,0.0,128636163.89168371,0.0003757259462630352,2613008.384022089,80503256.09373917,0.003955670304160293,14955533.97690885,18238522.756509967,0.0007588187902963982,9785115.05990192,220457104.56566894,0.017066343298166343,129982348.50658022,417700000.0,12006.67687061513
508,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3,3,7,1,2,7,1,7,6,1,1,3,0,1,5,172426687.21920255,0.0,0.0,168094988.26491502,0.0019017687471584357,4477358.437828632,100532151.62197575,0.0029865743704068494,3759941.3709494863,22621551.139942273,0.00017186284247671792,722964.7216213354,188649761.70058233,0.04919571052342368,125682598.37857774,492600000.0,5101.659864138075
509,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,10,4,6,1,1,9,1,5,2,6,2,0,1,1,162062832.07743272,0.0,0.0,161218867.4218822,0.0,0.0,108374786.31050393,0.0,0.0,30386660.47440341,0.0,0.0,211407342.14482868,0.1754089834620572,160477370.94428575,833300000.0,0.0
510,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,3,5,7,4,1,6,0,2,6,0,1,0,0,1,5,191140712.25215495,0.0,0.0,175232437.41754627,0.0,0.0,70613879.8563518,0.011737431580432448,14864753.646790002,14117290.510143053,0.0018148894640062764,7796490.200476811,186437773.20653623,0.048239111042724235,123470609.88453165,889900000.0,5458.562018837943
511,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,6,0,0,0,4,1,4,0,7,1,6,1,4,7,95486976.46933737,0.0,0.0,68908631.7592441,0.01808343928545491,15550058.159033203,47604893.24040605,0.0,0.0,38726525.75614601,0.0,0.0,128742960.29305066,0.018249379691998708,16909979.892380062,916200000.0,0.0
512,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,7,0,3,2,3,2,5,6,3,7,0,3,4,155040808.56785768,0.0,0.0,103058098.97911282,0.009225751050539566,7855859.176619638,82783545.95987594,0.0,0.0,42225481.39786699,0.0,0.0,246435090.1821901,0.19601164595690934,179166623.84961382,673800000.0,0.0
513,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,4,4,6,0,3,7,0,2,3,37255203.23710208,0.0,0.0,96121839.18198179,0.021582551653271092,18324726.737261366,97686873.15404975,0.0,0.0,26959720.244142268,0.0016706286471875782,2732135.459620044,263344826.51130682,0.22237363093926812,203305355.39178723,758400000.0,0.0
514,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,2,4,5,2,3,6,0,2,3,0,1,0,0,7,3,154456759.19007495,0.0,0.0,174746537.28666142,0.0011433472131711499,2632735.8756638416,68138411.5341621,0.016111659082352854,20090571.16752777,9079507.978959631,0.0006276525499752414,2758707.6692933887,157452496.18013948,0.029012483296652965,74859392.04939216,982100000.0,3626.239636647771
515,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,5,6,4,2,6,1,2,5,2,0,6,6,0,5,6,195040666.04236764,0.0,0.0,166113522.63672608,0.0031460211951382993,2619584.214569341,82152107.4722592,0.0025555903605862145,1138257.7902210008,30046827.345154386,0.0012951302767848934,2062618.1278661834,116938581.24911259,0.035223804326742075,32620703.900875267,847200000.0,0.0
516,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,3,5,1,6,1,0,0,10,6,6,1,6,5,6,2,1,166927546.49260283,0.0,0.0,45906599.67905456,0.0010786697156429748,7661477.727290502,141903977.42546806,0.0,0.0,33341135.190111157,0.0,0.0,106770262.84273942,0.0,0.0,1543700000.0,506.25678186263286
517,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,3,2,7,7,0,4,3,3,10,2,0,2,32694901.094161935,0.0,0.0,181929770.05412728,0.0,0.0,67626108.28683192,0.0,0.0,42740700.06328927,0.0,0.0,132657819.2601749,0.030218576639375896,75584414.2469017,881900000.0,2835.5381817699454
518,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,8,7,5,5,4,7,2,1,2,5,0,0,2,6,225290266.93789953,0.0,0.0,204355223.07688695,0.0,0.0,89734451.95909594,0.0,0.0,20019300.58298533,0.00022092891761219373,849065.4561704688,270397846.3049412,0.07879309226275284,199746546.81538418,146000000.0,7646.908732713906
519,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,5,7,7,7,6,0,4,6,5,0,1,3,4,2,3,236553880.5221526,0.0,0.0,156873190.62123483,0.0,0.0,102617623.69263883,0.0,0.0,17990089.043406352,0.00028880982770589564,2927020.863055394,112353096.38962924,0.001740235955839942,10299814.686413612,688900000.0,826.5162646650319
520,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,3,2,5,1,1,3,4,0,0,4,5,1,4,1,1,2,136343642.84171075,0.0,0.0,151336995.45276967,0.000366742960495233,2580129.2312858356,36064965.50702691,0.0025402478000885738,9661585.964720469,30406578.084285047,0.0,0.0,270768935.87604594,0.025225804734365823,190343789.62988505,922300000.0,15524.28686436432
521,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3,8,0,0,3,4,0,2,1,5,4,2,3,2,1,126682524.73632845,0.0,0.0,114615060.04185455,0.0010794854148929306,7754821.555240839,43878096.290305056,0.0,0.0,32458628.27203027,0.0,0.0,139797928.02871975,0.006652498127129059,49325914.40096527,230600000.0,4291.697059592996
