,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
66,129,207.712133179862,1.0,0.9424637785197642,265.08268085330667,1.0,0.010734567657777729,305.3237752071389,1.5,0.48607567328419526,324.4677274540431,1.5,0.1577206803424189,292.83965664986175,1.0,0.6327218912678457,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,Policy 0,dikesnet
67,53,100.89643027330746,1.0,0.25585396769000085,217.73668310315378,1.0,0.7441862026548612,337.2023770683352,1.0,0.6278784861879326,92.85600228347155,1.5,0.22539304049794393,56.04882123230933,1.5,0.6813004253313005,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Policy 0,dikesnet
68,74,348.2947180376424,10.0,0.0977049435644213,257.3875382280718,1.0,0.26265108161682355,325.5026411246424,10.0,0.7184289584826203,337.44247671016933,1.5,0.387896409825052,297.6079599795276,10.0,0.25061957887670905,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,Policy 0,dikesnet
69,57,68.73542851121412,1.0,0.6917924589186674,152.48532068888846,10.0,0.12305063733552282,40.860892743670725,10.0,0.2205676615209634,311.4717701681482,10.0,0.3467046554189518,52.9082836245096,10.0,0.6333212772995277,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,Policy 0,dikesnet
70,56,229.42531551619228,10.0,0.30498474905710493,53.518121081812495,10.0,0.6601556805354168,209.90592391920933,1.5,0.8873798723594805,198.94166785422638,1.5,0.07014908689669844,137.18647731941786,1.5,0.4627330476611197,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,Policy 0,dikesnet
71,78,178.03587243007325,1.5,0.8355659129152367,315.21500126568435,1.0,0.5321609049523256,242.47348500587495,10.0,0.5275521806670965,97.93862287989698,10.0,0.09625158347772343,285.70447496254883,10.0,0.1279839591217368,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,Policy 0,dikesnet
72,131,188.9522224301459,1.0,0.4894931814292302,228.0204123891989,1.5,0.6552704795038581,239.28968173345152,10.0,0.47099821587140245,138.14331849925316,10.0,0.9747855508135271,74.18878315775702,1.5,0.8434055437863621,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,Policy 0,dikesnet
73,48,187.43771790101698,1.0,0.31182853782456843,135.3421623996835,10.0,0.24496871261598613,73.07880447474228,10.0,0.13735437031358735,106.656703022979,1.5,0.9110038653017968,71.08417459224643,1.0,0.2262694672794209,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,Policy 0,dikesnet
74,131,310.2605535006509,1.0,0.8271330112562787,221.32761923128584,1.5,0.9296902970607411,289.6499460948139,1.0,0.9844905808008602,105.70410332238511,1.5,0.699491820678788,164.71901487882013,10.0,0.2873816236816628,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,Policy 0,dikesnet
75,85,43.243514227947514,1.0,0.20550837820893003,98.77707842629492,10.0,0.8839524474235487,67.77448763878411,10.0,0.814285003814262,341.2614638370384,1.5,0.7317098332975138,105.89356449184511,10.0,0.2386268108209626,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,Policy 0,dikesnet
76,106,313.91121886588945,1.0,0.9145311580840129,254.6217804986149,1.5,0.3829826440264861,235.2824720261843,1.0,0.3824466659961547,222.0032868335507,1.5,0.7954516484433852,69.01855253513872,10.0,0.088703254722035,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,Policy 0,dikesnet
77,49,169.35001327794333,10.0,0.3195547908759094,247.84689305220542,1.0,0.7956921419386275,137.72588903165664,1.0,0.2894143705571244,219.51231142588497,1.0,0.14515348773778539,208.02669489341548,1.0,0.5623222664275037,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,Policy 0,dikesnet
78,116,312.4408426483449,1.0,0.5256309576636665,78.07308744825316,10.0,0.43141964477631245,136.768420113019,1.0,0.26590059022693324,293.43451775283063,10.0,0.395678857820668,94.89792688320388,10.0,0.4182569409669702,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,Policy 0,dikesnet
79,104,109.47140684269785,10.0,0.09816255937876209,320.8640840366703,1.0,0.5595403489612077,232.5567378972673,1.5,0.5803805619674406,153.1068639881068,1.0,0.5953447822425613,333.54242793157704,10.0,0.5574178870138673,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,Policy 0,dikesnet
80,109,127.76595544819014,10.0,0.6113056988875936,100.15430550207404,1.0,0.15906378435103866,220.03016845575104,1.5,0.6715949135173886,93.67071219028038,1.5,0.9484873235442226,52.008865430828806,10.0,0.7503089212422596,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,Policy 0,dikesnet
81,32,202.39319409157457,1.5,0.5869927461497619,105.62890121131832,10.0,0.37217968900840553,243.61525258605116,10.0,0.4342169372509093,74.67171546868414,10.0,0.07980137463434321,178.9496295904107,1.0,0.787656412164285,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,Policy 0,dikesnet
82,31,148.0507285562237,1.0,0.9796794638156686,142.25644441307665,10.0,0.03869416416636221,51.25722409309002,10.0,0.5199668341516381,69.57123362991899,1.5,0.842773039935316,261.23892683990164,1.5,0.24750676794465662,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,Policy 0,dikesnet
83,7,132.06024866903846,10.0,0.17447256236005435,248.35530300101908,10.0,0.0947119998591999,276.5921361583405,10.0,0.49664147567014105,230.96633587163328,10.0,0.3802776391500509,86.90340169805162,10.0,0.25814978974076036,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,Policy 0,dikesnet
84,0,307.9434451084952,10.0,0.31072096695229434,42.47135547297481,10.0,0.4134617525910594,331.4916755777833,1.0,0.7831368403617246,342.2564998816936,10.0,0.9431456936418616,192.38121281242712,1.5,0.5898884582951389,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,Policy 0,dikesnet
85,10,39.94390772937852,1.0,0.7810874567973558,270.30710333710965,1.0,0.38781826568222716,132.56023084584777,1.5,0.33952284428244406,30.09856730173638,10.0,0.28162195545752505,295.28093579796126,1.0,0.6795817270840869,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Policy 0,dikesnet
86,34,81.1166309805505,1.5,0.10329443883682182,179.41152942542078,10.0,0.1715984711397711,323.2039554292607,1.0,0.7381005501744675,299.62362992406065,1.5,0.10686736304914632,57.34557201849053,1.5,0.24173364176654466,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,Policy 0,dikesnet
87,26,56.73810994454719,10.0,0.04130914589830369,225.72667442408627,1.0,0.032176889662226635,163.49363027757164,1.0,0.17147635616859608,273.4051812110409,10.0,0.24438371952796842,44.227063302798456,10.0,0.6125240295373099,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Policy 0,dikesnet
88,105,241.15875606041095,1.5,0.4034650964339721,321.8382505765628,1.5,0.2703245621787919,315.1634056557741,1.0,0.822222279876783,47.360488071618036,1.0,0.244920309740312,302.3987051957948,1.5,0.4275932403715327,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,Policy 0,dikesnet
89,84,234.53179367058115,1.5,0.8334649068532105,141.597298686731,1.0,0.9150276487958575,74.0258268199878,10.0,0.7366196932251861,329.043604199358,10.0,0.07507534820448485,41.88818905031064,1.0,0.9076967292973785,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,Policy 0,dikesnet
90,125,233.86374987842208,1.0,0.1898722367422424,172.52511028462396,1.0,0.37683190593291715,239.27562351507112,1.0,0.22931111215125402,266.4663205093957,10.0,0.30685238625713135,38.971936920451284,1.5,0.4003492316560089,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,Policy 0,dikesnet
91,75,237.44619062337307,1.0,0.6994583677817167,209.2740670348859,1.0,0.0839584970206612,83.0372832590845,10.0,0.9537893851888558,224.87927351776506,1.0,0.142708282588689,54.16655673210893,1.5,0.5174399487262588,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,Policy 0,dikesnet
92,60,270.84172736831744,10.0,0.6243189930509624,286.75809851019494,10.0,0.7060020553786029,106.72444445782149,1.0,0.8089999878560055,194.58983407441508,10.0,0.9384782795908128,98.01877223927963,1.5,0.31244919550257094,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,Policy 0,dikesnet
93,26,30.44967409089217,1.5,0.04360715093524684,292.816256204678,1.5,0.36559073026129835,282.01016873940046,10.0,0.44588511764842803,118.96243677466117,1.5,0.7707674770914598,191.34084507488583,1.0,0.13503556027521818,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,Policy 0,dikesnet
94,22,34.01086052767087,1.0,0.6249540140175723,34.233222444963204,1.5,0.9730819672475759,297.143514244794,1.0,0.23474561335511915,201.14554527344103,1.5,0.7831189182374467,328.91672447151535,10.0,0.8440964041434192,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Policy 0,dikesnet
95,130,323.2997314085335,1.0,0.5079961230059967,337.17617567176364,1.0,0.9818288194203306,240.74016182823203,1.0,0.5727237639580922,349.436816994451,1.0,0.6979951916907542,232.22868092114297,1.0,0.8933222042663949,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,Policy 0,dikesnet
96,55,30.76339514137581,10.0,0.818378902384365,297.88195359569556,1.5,0.8298350372966182,221.29296816586034,1.0,0.8522914207571396,309.18758288527346,10.0,0.28773243880844046,306.143936190956,1.5,0.2222772226257175,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,Policy 0,dikesnet
97,61,85.41617023930401,10.0,0.4917330370264884,71.92771837533058,10.0,0.007430251752787147,83.48518015575323,10.0,0.28017098487768116,104.3014178799931,1.0,0.6624027752555842,88.63799464211951,1.5,0.519555543389106,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,Policy 0,dikesnet
98,108,328.9459014394921,10.0,0.3371529615363931,207.00144432931936,1.5,0.36229113790671025,247.90995186602612,1.5,0.9506605579211622,294.28184157349216,1.0,0.4407176790586727,297.7890390794837,10.0,0.8333954977714935,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,Policy 0,dikesnet
99,6,142.82697232702782,10.0,0.6651747667172174,269.5143187039223,10.0,0.10342392256832002,217.0611976312044,1.5,0.34593274051308376,83.03472302049656,1.0,0.7054590502759314,146.69428266070892,1.0,0.7348284304084561,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,Policy 0,dikesnet
100,57,124.65249422931672,1.5,0.5847620866314134,185.65186428529645,10.0,0.32462061617613386,62.00730519251668,1.0,0.978189244662076,132.20050508353276,10.0,0.12864195826799255,168.84972928668236,10.0,0.8958984769413154,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Policy 0,dikesnet
101,129,89.4288620099598,1.5,0.026763835631746512,143.78241995466732,1.0,0.6718363808329958,130.80410013037192,1.5,0.1072205725690474,183.57459188044132,1.5,0.001316728489348686,320.9629867836438,1.5,0.7819133244124554,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,Policy 0,dikesnet
102,122,236.4708590801481,1.0,0.2645727944189348,213.6689675506065,1.0,0.6184321743938028,81.70322257535398,1.0,0.11583312993810019,74.25031055544025,1.0,0.7465679103740267,129.96869660405278,1.5,0.22513474873747139,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,Policy 0,dikesnet
103,56,260.0350075560666,1.5,0.41493325485003696,236.5607687228317,1.0,0.3050571875967673,93.59560168864934,1.5,0.7402340776641118,49.44492815008256,10.0,0.35477422714143353,205.44506891003,10.0,0.4589809222152104,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Policy 0,dikesnet
104,99,277.99075914333,1.5,0.4532601766196381,119.70456315363742,1.5,0.13074634464505375,164.38281038913166,1.5,0.5698511216360006,241.23582167218447,10.0,0.32945268854035503,186.00242761836827,1.5,0.8718402218872187,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,Policy 0,dikesnet
105,118,333.0373366606105,1.5,0.8699846176924734,91.47576909028237,10.0,0.9276217196224769,310.95736597887543,10.0,0.5617365539361047,143.26426829744577,1.5,0.9809246217001603,283.8078636827483,10.0,0.1863157336920647,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,Policy 0,dikesnet
106,26,206.4386992524178,1.0,0.8793576501630574,161.3033795043477,1.0,0.723453257864976,219.59958946337875,1.0,0.7935334715241905,183.00984764318252,1.5,0.20258770237528792,166.49203753251186,1.0,0.4892891377165076,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,Policy 0,dikesnet
107,131,173.52922373567586,10.0,0.9031244625653303,173.13560097066355,1.0,0.34571393339398354,206.8845894674243,1.5,0.048243151343050406,152.57356429453176,1.0,0.5056974847932948,213.18708988796502,10.0,0.5344112593230607,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,Policy 0,dikesnet
108,73,278.7069323811097,10.0,0.6900615697896632,227.44031750665073,1.5,0.19040497068578907,146.6426135999306,1.0,0.7533489315187457,209.08691387251852,1.0,0.6840371255991904,266.457123862962,10.0,0.7535587394451986,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,Policy 0,dikesnet
109,22,248.35307670306267,10.0,0.10217118817777913,117.45163493292878,1.0,0.23693384875701382,202.56066602644756,10.0,0.7952206628787062,109.00192786985352,1.5,0.31534098880435546,246.64633648503667,1.5,0.37484299286842127,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,Policy 0,dikesnet
110,111,181.01407437364568,1.5,0.3555703439163572,325.222246469051,1.5,0.6135683002787913,134.08999830071022,1.5,0.9427036966219734,274.9952839953656,10.0,0.050783674864558315,279.7734381877545,1.5,0.13100715774147767,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,Policy 0,dikesnet
111,72,309.0077823731914,1.5,0.32746296312174605,50.37876348588433,1.0,0.8565678206503019,186.8507488596693,10.0,0.6404024695785038,312.79845167071346,1.5,0.534438604046917,185.37754190694795,10.0,0.19305892151817114,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,Policy 0,dikesnet
112,41,254.42363647440794,1.5,0.7462367629722005,211.51038086259095,1.0,0.5325720059418613,108.45822953078391,1.5,0.8898306217911041,94.79432021948155,1.0,0.14757874285566597,201.29541727423472,1.0,0.005892030883832061,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,Policy 0,dikesnet
113,27,84.30864422036325,10.0,0.027740629051706225,152.22872013778573,1.0,0.8563641683748008,201.37601152704121,1.0,0.896398273374983,337.5639115032532,1.0,0.6067119411489214,66.08902748814663,10.0,0.8265878564644733,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,Policy 0,dikesnet
114,17,302.69650059605067,1.5,0.9900039252758853,223.9233472875335,10.0,0.7140651389630002,42.346555772248976,1.5,0.5782518180474224,100.43115781624864,1.0,0.5224452225199702,64.62771225117034,1.0,0.8765415941554555,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,Policy 0,dikesnet
115,36,250.24355975399973,10.0,0.12726444879547386,110.53644697144424,1.0,0.5691674465165764,109.9356917025113,10.0,0.9525549585806634,259.4868752875708,1.0,0.6012433540848584,48.84405511607112,1.0,0.6338304633403999,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,Policy 0,dikesnet
116,87,286.0512824756807,1.5,0.18733178790837052,54.725164831512096,10.0,0.16774082660842746,232.78071677606044,1.5,0.35617790728676707,244.3067242631643,1.5,0.41282373145492074,64.82556325334248,10.0,0.962438526333226,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,Policy 0,dikesnet
117,37,245.8285378902193,1.5,0.935505363651574,332.7049181805657,10.0,0.3011522720843785,89.08320879023158,1.0,0.8096374679934583,67.58549267742828,10.0,0.4547167039898981,49.14457974166141,1.5,0.6141140304754534,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,Policy 0,dikesnet
118,14,63.13068348827852,1.0,0.40757067354408594,323.40436127372675,1.0,0.37473186375772627,167.60995901082495,10.0,0.1492193423776297,52.26291578511689,1.0,0.03087450127715303,343.09300171655474,10.0,0.6136924097993766,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,Policy 0,dikesnet
119,23,336.8542562420531,1.5,0.8385461542889969,106.3405701773142,1.5,0.6737684302409771,266.00950830991974,10.0,0.2925846589185534,308.8564089117068,10.0,0.7397627934433569,247.17247862229473,1.0,0.4960966003099985,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,Policy 0,dikesnet
120,51,312.7970302772051,1.0,0.2966775899181218,301.96444007965067,1.0,0.7915251893655368,312.10064781365867,1.5,0.5039225545781318,180.25234437374095,1.0,0.28122217233770674,272.20145906360835,1.5,0.12073611732195162,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,Policy 0,dikesnet
121,6,329.26163002958754,1.5,0.37340156699441857,250.70307680222922,1.5,0.7333132608126937,70.4966972877932,1.5,0.39954636006735145,119.65421550378744,1.0,0.26511324126564245,302.04235432519806,1.0,0.46101317742706804,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,Policy 0,dikesnet
122,58,153.85209419943908,1.0,0.6393549954089774,316.6912912993926,1.5,0.6406216045091164,33.378755007983585,1.0,0.3259474842010722,34.340654381520096,1.0,0.4439406082378491,317.6958134779671,1.0,0.5269834132963284,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,Policy 0,dikesnet
123,51,272.93321694291626,1.0,0.3589199101133703,79.5557618078736,1.5,0.7994364416662746,60.42201738752301,1.0,0.9291785351532907,46.91213203944929,1.5,0.07911041674709175,36.790720956863524,1.0,0.8040339057747082,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,Policy 0,dikesnet
124,55,127.7297721256946,1.5,0.36294621211198563,271.4286332748103,1.0,0.32911834620760066,157.3968312478072,1.0,0.6419996466288873,203.51486071539836,10.0,0.20519052302386767,77.33850741272727,10.0,0.23345311550995407,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,Policy 0,dikesnet
125,19,228.5598850896576,10.0,0.6886934414010014,344.243879480837,10.0,0.057363405202757824,233.17611829103367,10.0,0.5489049188641784,32.60819451339316,1.0,0.18928446856769807,298.3024577836898,1.0,0.19792434132622916,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,Policy 0,dikesnet
126,45,123.63117566973541,10.0,0.7407508710811922,264.66745914699084,1.0,0.42312021062791083,51.6052255814551,10.0,0.32875510377011,227.41942040488914,10.0,0.0896284678909975,82.2660010008361,1.5,0.4284293136845877,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,Policy 0,dikesnet
127,37,76.64317061250343,10.0,0.646216213998585,317.6240966537458,1.0,0.7944046808676873,32.27429068244198,1.0,0.499976709290448,188.91187285484656,1.5,0.40521276452568444,102.97319792369953,1.0,0.7073228019013569,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,Policy 0,dikesnet
128,23,191.39992541941302,1.0,0.5999614405930085,132.49767055508426,1.0,0.3845987292160509,39.79018698248554,10.0,0.22668742576667583,258.979417671384,10.0,0.6699125326454128,179.0302713349085,10.0,0.1602229289367992,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,Policy 0,dikesnet
129,74,252.52771383188053,10.0,0.8995781681373894,111.81647062116494,1.5,0.42930646626180663,174.7482542118349,1.5,0.3077960161902882,95.90792477721935,1.5,0.7867436906538711,165.29362238968423,1.5,0.21644560155532216,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,Policy 0,dikesnet
130,74,221.0893126736062,10.0,0.6267105309845497,310.14295985613387,1.5,0.3967413626372913,342.4245617581692,1.5,0.2178521716058271,81.56383444725549,1.5,0.7285395493812806,121.1135702638426,1.5,0.06667536659442067,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,Policy 0,dikesnet
131,37,318.4671033974065,1.0,0.8487993667983993,324.3908558375806,1.5,0.448235657121357,262.5368256720727,10.0,0.6293260156599532,126.30977467561931,1.0,0.8206115486321849,77.51317770067118,10.0,0.9785204703076518,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,Policy 0,dikesnet
132,102,308.55771502058786,10.0,0.8259162422606076,349.2712171342128,1.0,0.7666600407211995,224.30697829074464,10.0,0.0755467247107051,233.9394237479654,1.5,0.87672637880169,236.15310908553997,1.5,0.40451300169379595,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,Policy 0,dikesnet
133,44,144.10746279710781,1.5,0.28696922038949146,149.6011980806171,10.0,0.5616246404965183,202.85742243190657,1.5,0.7301542363305417,185.51848051602164,1.5,0.498612811674438,264.7973205844303,10.0,0.7602882238356781,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,Policy 0,dikesnet
